timestamp_ms,face_present,face_confidence,time_since_face_seen_ms,roll_proxy_deg,yaw_proxy,pitch_proxy,ear_left,ear_right,ear_mean,blink,blink_duration_ms
287533330,1,0.9392498135566711,0.0,-2.690643742626369,-0.07175544667216716,0.48010199846208584,0.014267489978132852,0.019426282378892244,0.016846886178512547,0,nan
287533364,1,0.9299337863922119,0.0,-2.633852494378714,-0.07128258629055859,0.4784227625020827,0.01580437393848212,0.021062245202429063,0.01843330957045559,0,nan
287533397,1,0.9303193688392639,0.0,-2.641665214991514,-0.07079601203374442,0.4773458402154101,0.01599800787944522,0.02033791436423472,0.018167961121839972,0,nan
287533430,1,0.9356763362884521,0.0,-2.6077082853453213,-0.07029252482741459,0.48112399790420013,0.014727113797685296,0.020861054046759583,0.01779408392222244,0,nan
287533464,1,0.9405080080032349,0.0,-2.594485720610789,-0.06999815375017984,0.48184075958033146,0.015275076015498311,0.021565003657380847,0.01842003983643958,0,nan
287533497,1,0.9410892724990845,0.0,-2.5647519269887704,-0.06954630848746939,0.4812611349571639,0.014944574231382613,0.021982548621692487,0.01846356142653755,0,nan
287533530,1,0.9337978959083557,0.0,-2.511603284225921,-0.06917376123546075,0.48133120759315234,0.01590857782706172,0.020598844822839087,0.018253711324950406,0,nan
287533564,1,0.9344033598899841,0.0,-2.5097326008989262,-0.06855871989539605,0.48476309425893543,0.015559854337315418,0.020721516756731992,0.018140685547023704,0,nan
287533597,1,0.9344244003295898,0.0,-2.6401250717951372,-0.06717861883533241,0.48375409058839436,0.01496599803420415,0.02039935576758993,0.01768267690089704,0,nan
287533630,1,0.9333857893943787,0.0,-2.6180053882101055,-0.06650508439856663,0.48564428875079546,0.014798907697459698,0.020132143584600123,0.017465525641029912,0,nan
287533664,1,0.9381618499755859,0.0,-2.576432206146412,-0.06604912446739676,0.4852232539720345,0.014877861071206809,0.019992540012564435,0.01743520054188562,0,nan
287533697,1,0.9388704299926758,0.0,-2.5478467805130145,-0.06505252634665458,0.4855009622398631,0.015445086523612143,0.01993529584001869,0.017690191181815418,0,nan
287533730,1,0.9364426136016846,0.0,-2.422400211108464,-0.06315835815650409,0.48568159718007925,0.01936369311537756,0.022325598765984413,0.020844645940680986,0,nan
287533764,1,0.9378796815872192,0.0,-2.245794081710486,-0.061508500914509774,0.487090938871937,0.02471081959414746,0.027627561163306967,0.02616919037872721,0,nan
287533797,1,0.9354914426803589,0.0,-2.242507184435476,-0.05960496829892751,0.49095999060960466,0.029279831285404193,0.03473419736264045,0.03200701432402232,0,nan
287533830,1,0.936410129070282,0.0,-2.217737669694374,-0.05759524044698981,0.49157529193326605,0.030036329542410728,0.035006746682669496,0.03252153811254011,0,nan
287533864,1,0.9335221648216248,0.0,-2.2301829370046393,-0.05744832412834337,0.49184955062036745,0.03336023975131241,0.03848525871646668,0.035922749233889543,0,nan
287533897,1,0.9369584918022156,0.0,-2.254318554692795,-0.057104542356307984,0.4906229451106158,0.03425062090199129,0.04001790627791159,0.037134263589951436,0,nan
287533930,1,0.9346575140953064,0.0,-2.217470052331649,-0.05688181732166193,0.49082446465183427,0.03861688149058172,0.042433476475318685,0.0405251789829502,0,nan
287533964,1,0.9321774244308472,0.0,-2.23685088013875,-0.05654167329308151,0.49055767729711336,0.04016487557345012,0.041709253483647304,0.040937064528548714,0,nan
287533997,1,0.9310553669929504,0.0,-2.2740186722529128,-0.05656603881328017,0.49123604625520756,0.041933131140385965,0.04326675947189721,0.042599945306141584,0,nan
287534030,1,0.9310553669929504,0.0,-2.2986770531936096,-0.05657780584098672,0.49147660247492825,0.043115703347655396,0.04374649674859229,0.04343110004812384,0,nan
287534064,1,0.9320643544197083,0.0,-2.200311277707709,-0.056559794374761725,0.49006644635781427,0.04460400148866331,0.043806021417223936,0.04420501145294362,0,nan
287534097,1,0.9270910620689392,0.0,-2.152838357037262,-0.05665110816902324,0.49084326848997206,0.04529987295989398,0.04493853955562485,0.04511920625775942,0,nan
287534130,1,0.935282826423645,0.0,-2.0983963836703183,-0.055810120011063044,0.49094206382213856,0.04586351682058415,0.04715174104513243,0.046507628932858286,0,nan
287534164,1,0.9405531287193298,0.0,-2.102782670780712,-0.056865721127759124,0.48947618869889054,0.04425452008006144,0.0466851979502807,0.045469859015171074,0,nan
287534197,1,0.943903386592865,0.0,-2.110769154161346,-0.05610091160906527,0.4894234461177718,0.04492702472407971,0.04776280393438787,0.046344914329233794,0,nan
287534230,1,0.9423395991325378,0.0,-2.1171699871770184,-0.05658703416356905,0.4898342036642656,0.045617688316606175,0.04906466476571815,0.04734117654116216,0,nan
287534264,1,0.9418299198150635,0.0,-2.09942823807904,-0.056815155971570296,0.4903175104078721,0.047383210085267816,0.04992668824336557,0.04865494916431669,0,nan
287534297,1,0.9419208765029907,0.0,-2.0610493274901627,-0.05346093515486023,0.4905027497063495,0.04920924744918478,0.051903725474501915,0.050556486461843346,0,nan
287534330,1,0.946001410484314,0.0,-2.0278725575381213,-0.05428721729383303,0.49100100747188546,0.05214222649747744,0.05473987456558711,0.05344105053153228,0,nan
287534364,1,0.940722644329071,0.0,-1.9253771941590092,-0.05608659673112989,0.4928761993802612,0.05758152587840703,0.05773944910390001,0.05766048749115352,0,nan
287534397,1,0.940722644329071,0.0,-1.876109074228675,-0.057275398513507755,0.494136479441571,0.061020162569656415,0.05970011920143765,0.06036014088554703,0,nan
287534430,1,0.9433683753013611,0.0,-1.8072189069250606,-0.057364395627014904,0.4954798586673192,0.06182682396532276,0.06241626333913863,0.0621215436522307,0,nan
287534464,1,0.9495264887809753,0.0,-1.758413763449908,-0.05770901181936576,0.49584971136781036,0.06501691288465276,0.06553900371291753,0.06527795829878515,0,nan
287534497,1,0.9374672770500183,0.0,-1.4985594509499969,-0.06027079657744172,0.5045935334762351,0.10440104206931704,0.09140100585228582,0.09790102396080143,0,nan
287534530,1,0.9442021250724792,0.0,-1.418733539049156,-0.06453627649273687,0.5322570732225415,0.21102122860408642,0.19327818978420638,0.2021497091941464,0,nan
287534564,1,0.9549521207809448,0.0,-1.3535853991596338,-0.06351245175267049,0.5454324934549152,0.2787663553905478,0.2539759502987498,0.2663711528446488,0,nan
287534597,1,0.9483736753463745,0.0,-1.3096200782591456,-0.06298091896531649,0.5506350177870494,0.30465365996812166,0.2800351829173311,0.2923444214427264,0,nan
287534630,1,0.9476910829544067,0.0,-1.3108362595562413,-0.062649559335404,0.5516075823490337,0.3182689772630739,0.2905134872703658,0.3043912322667198,0,nan
287534664,1,0.945358157157898,0.0,-1.2799293437322081,-0.062450064689341646,0.5529810917116698,0.32329333376618336,0.29393797053616544,0.30861565215117437,0,nan
287534697,1,0.9468971490859985,0.0,-1.3163085313939737,-0.06187492620435661,0.55315319159766,0.32492206314060235,0.2955379483300528,0.31023000573532755,0,nan
287534730,1,0.9367082118988037,0.0,-1.2390254072777966,-0.061997760395197984,0.5517547234593375,0.3241010666785865,0.29395985790556733,0.3090304622920769,0,nan
287534764,1,0.9367082118988037,0.0,-1.3149082224869588,-0.06198721249835755,0.550497069211091,0.3238752850936321,0.29490256655509994,0.30938892582436606,0,nan
287534797,1,0.9359327554702759,0.0,-1.2656531229165444,-0.06191420975802635,0.5492405236721556,0.32573492961105777,0.2952438791386323,0.31048940437484507,0,nan
287534830,1,0.9457154870033264,0.0,-1.1709309153874485,-0.06184391038892336,0.5505561804744046,0.3249077746879571,0.2935730858147297,0.3092404302513434,0,nan
287534864,1,0.9435727596282959,0.0,-1.2345287425814737,-0.061784302310984876,0.5499665897531143,0.32405106874081613,0.29395277951131255,0.3090019241260643,0,nan
287534897,1,0.9397644400596619,0.0,-1.189886892957663,-0.0617569506981036,0.5497519287744118,0.3242560403915702,0.294553662400073,0.30940485139582163,0,nan
287534930,1,0.9429804682731628,0.0,-1.228019083701301,-0.061417969635979425,0.5490511990175669,0.3283362172184889,0.2978793242111208,0.31310777071480483,0,nan
287534964,1,0.9430279731750488,0.0,-1.1908253536994193,-0.061607113295301844,0.5499603510927106,0.3286275517080181,0.2985108627975462,0.31356920725278215,0,nan
287534997,1,0.9419618248939514,0.0,-1.1756206915551055,-0.06130725877010439,0.5496254910217659,0.33106759825983706,0.3002119312791613,0.3156397647694992,0,nan
287535030,1,0.9333629608154297,0.0,-1.1758301762912051,-0.06139072829324048,0.5462203185589345,0.3303192514434792,0.2998578016413061,0.3150885265423926,0,nan
287535064,1,0.9421435594558716,0.0,-1.1775197306753393,-0.06161093979118304,0.5445241739372282,0.3319953961634851,0.302831265181262,0.31741333067237354,0,nan
287535097,1,0.9425458312034607,0.0,-1.1260383705495298,-0.061447576607560166,0.5411866843855008,0.33019666284573956,0.30200623353497413,0.31610144819035685,0,nan
287535130,1,0.9425458312034607,0.0,-1.1188242088630451,-0.061047197441809795,0.5392482705575719,0.3290863908489038,0.3016642062251948,0.31537529853704926,0,nan
287535164,1,0.938842236995697,0.0,-1.14247172534386,-0.06137677551733247,0.5367166646466809,0.3242053231364363,0.2991780847152496,0.31169170392584294,0,nan
287535197,1,0.9304792284965515,0.0,-1.1557592730713628,-0.061568656291739104,0.5360697056654072,0.32347912253409583,0.2991530420886287,0.31131608231136226,0,nan
287535230,1,0.9349587559700012,0.0,-1.1811530098653065,-0.06270595193126526,0.5333203684504243,0.32036557462371684,0.2950626170837808,0.3077140958537488,0,nan
287535264,1,0.9404218196868896,0.0,-1.3451790404363102,-0.06558186219017682,0.5109807772988411,0.16212027858251116,0.13668551004599447,0.1494028943142528,0,nan
287535297,1,0.9422699213027954,0.0,-1.3501888880699422,-0.06544811375211025,0.5009937376514072,0.15388487081041327,0.13398935749043572,0.14393711415042448,0,nan
287535330,1,0.9474014639854431,0.0,-1.2984272581196759,-0.0658768044396573,0.501027987898613,0.18669743870112954,0.17209023368730095,0.17939383619421523,0,nan
287535364,1,0.9403379559516907,0.0,-1.3360471483301533,-0.06588527074083976,0.5038454569591667,0.24103334423219108,0.2281544777544742,0.23459391099333265,1,100.0
287535397,1,0.937598466873169,0.0,-1.2943464559716997,-0.0650458556463453,0.5057102852378006,0.27446185971854786,0.25987057243258366,0.2671662160755658,0,nan
287535430,1,0.9399155378341675,0.0,-1.2922583132223138,-0.06292401419970702,0.49821834234102946,0.28793143890033224,0.27410707390253336,0.28101925640143277,0,nan
287535464,1,0.9526610970497131,0.0,-1.2901638502705688,-0.05848916047333363,0.4998002386631821,0.29300771054041214,0.28056401413384224,0.2867858623371272,0,nan
287535497,1,0.9526610970497131,0.0,-1.211143339557385,-0.059090741760695654,0.5044073418476123,0.2894925116283063,0.27821578456685636,0.28385414809758136,0,nan
287535530,1,0.957275927066803,0.0,-1.2980671540292201,-0.062475728071452866,0.4969432746709604,0.278637313936842,0.26890838385152976,0.27377284889418585,0,nan
287535564,1,0.9575560092926025,0.0,-1.1872923314246657,-0.06591386699398241,0.4895322358682969,0.27734794837861304,0.2678367104019271,0.27259232939027006,0,nan
287535597,1,0.9586766958236694,0.0,-1.0217146894073297,-0.06288925282124046,0.4845295495711283,0.293846514047966,0.2853303396907011,0.28958842686933356,0,nan
287535630,1,0.9667690992355347,0.0,-0.9925191274548015,-0.055380803091296185,0.47822218943772726,0.29789458001524194,0.295465507623068,0.29668004381915497,0,nan
287535664,1,0.9494208693504333,0.0,-1.0382289661928388,-0.03804740812382894,0.45468069311775605,0.2881039795569449,0.291561138255496,0.28983255890622045,0,nan
287535697,1,0.9476820826530457,0.0,-0.9320616180126519,-0.029873956145935434,0.4433512614010735,0.29017916442357083,0.2903301084582554,0.2902546364409131,0,nan
287535730,1,0.9469612836837769,0.0,-0.8930822690012926,-0.02579687485224153,0.435359848805506,0.29488773997808876,0.29200852153085327,0.293448130754471,0,nan
287535764,1,0.9524685740470886,0.0,-0.9677838244956328,-0.01844448232890854,0.42310336965551043,0.2918358833029742,0.2942548235464971,0.2930453534247357,0,nan
287535797,1,0.9581538438796997,0.0,-0.9390694144881099,-0.01565488428726802,0.4176965460731333,0.28950866382276436,0.2962164634982755,0.29286256366051994,0,nan
287535830,1,0.9468652606010437,0.0,-0.8318693881276416,-0.012161544162829706,0.4122789978453029,0.2997856718018242,0.3035065690301587,0.3016461204159915,0,nan
287535864,1,0.9468652606010437,0.0,-0.8712398013989922,-0.011584975713884919,0.4124493811568078,0.29283080258137795,0.29907295283182467,0.2959518777066013,0,nan
287535897,1,0.9506849050521851,0.0,-0.7303479932115605,-0.01199013634825557,0.40851074697249706,0.28619764655255514,0.2878246582182101,0.28701115238538266,0,nan
287535930,1,0.9490664005279541,0.0,-0.5369266736081958,-0.008674674501614682,0.3926048296351818,0.2794785159383272,0.28199635935052275,0.28073743764442494,0,nan
287535964,1,0.9486422538757324,0.0,-0.4827016405661278,-0.006743578938681984,0.3926512992851011,0.2715883239850069,0.2737636321243243,0.2726759780546656,0,nan
287535997,1,0.9492294192314148,0.0,-0.19606964258744436,-0.009616890154659184,0.38723334362838235,0.2695417951314346,0.27514218880607727,0.27234199196875597,0,nan
287536030,1,0.9502824544906616,0.0,-0.021704602948478063,-0.009910554229078083,0.3767574548470092,0.27149492272795617,0.2788775489964215,0.2751862358621888,0,nan
287536064,1,0.9510297179222107,0.0,0.12580297788884462,-0.01537109542266361,0.3655974084350588,0.2695491875389987,0.2591067643971456,0.2643279759680721,0,nan
287536097,1,0.9504435658454895,0.0,0.022285015049195285,-0.012521366510589096,0.3439210926234825,0.1607528304503983,0.11642024800769424,0.13858653922904626,0,nan
287536130,1,0.9430344104766846,0.0,-0.06301462096143866,-0.013581303468350707,0.3278391769705736,0.0653756097805972,0.04684353671071409,0.056109573245655645,0,nan
287536164,1,0.944644570350647,0.0,-0.1789247691686825,-0.012839904584146699,0.32378509550131557,0.022708619667809023,0.032182912859380325,0.027445766263594674,0,nan
287536197,1,0.9389904141426086,0.0,-0.31585286605090096,-0.010239280039031724,0.33638941845291875,0.06149556217452685,0.04512791926470538,0.05331174071961611,0,nan
287536230,1,0.9389904141426086,0.0,-0.4311066018228588,-0.01112612063841828,0.3390612366467033,0.07565626485118128,0.067885191852796,0.07177072835198864,0,nan
287536264,1,0.9424087405204773,0.0,-0.32790311421808954,-0.012370596231781912,0.3467395073893359,0.14415775252090582,0.14502524475804524,0.1445914986394755,0,nan
287536297,1,0.9444618225097656,0.0,-0.17252353476908952,-0.015775187748087727,0.35114177162012344,0.19842420514619533,0.19734434267055323,0.19788427390837426,0,nan
287536330,1,0.9437284469604492,0.0,-0.026812246726814228,-0.019982508010411078,0.3454994356910866,0.22466141321539987,0.22178367463428877,0.2232225439248443,0,nan
287536364,1,0.9370946288108826,0.0,0.08061115242042503,-0.02353735902096013,0.33879336880822036,0.24545350688898493,0.23642806505266808,0.24094078597082652,1,267.0
287536397,1,0.9328522682189941,0.0,0.25172126149419355,-0.024444025782835214,0.333042066446774,0.2548489531810012,0.24590978844898173,0.25037937081499145,0,nan
287536430,1,0.929422914981842,0.0,0.4823545181772385,-0.024684008727582595,0.3316024980483937,0.26388754826336785,0.24795740583777995,0.2559224770505739,0,nan
287536464,1,0.9254863262176514,0.0,0.5658591614507117,-0.023140533645580223,0.3261125313903756,0.24490546261649465,0.2346550202971892,0.23978024145684193,0,nan
287536497,1,0.9256722927093506,0.0,0.5038364840248342,-0.0193047991887099,0.3116559619546887,0.13076536454117987,0.10923259398564499,0.11999897926341244,0,nan
287536530,1,0.9161636829376221,0.0,0.46459582866541166,-0.016579705121004033,0.28479134208586676,0.052162408450838714,0.053034503311566124,0.05259845588120242,0,nan
287536564,1,0.9040557742118835,0.0,0.5376595431474905,-0.01588869232925547,0.27041056726357515,0.009650216148042871,0.025455010375486732,0.017552613261764802,0,nan
287536597,1,0.9040557742118835,0.0,0.5308541001148155,-0.01556768474102818,0.27254216966481887,0.009375008610077699,0.02333720315055223,0.016356105880314966,0,nan
287536630,1,0.9010946154594421,0.0,0.4159168368143875,-0.013567368514116104,0.27201046697892134,0.013545584495419472,0.03167085425081164,0.022608219373115558,0,nan
287536664,1,0.8954789638519287,0.0,0.561673181910767,-0.010605562466818087,0.28098201146011437,0.08421546424803006,0.10445545737690985,0.09433546081246996,0,nan
287536697,1,0.9080669283866882,0.0,0.8500906536852069,-0.005216034385581699,0.27696742799244584,0.15412814415100695,0.17101365697318474,0.16257090056209583,0,nan
287536730,1,0.9125741720199585,0.0,0.9005078226558558,-0.005920947472532762,0.2711215628581132,0.1857411637413799,0.19954321879846645,0.19264219126992316,0,nan
287536764,1,0.9107742309570312,0.0,0.9720392833122279,-0.006513162536545411,0.2689480438019731,0.20732070517461978,0.21330068342404554,0.21031069429933266,0,nan
287536797,1,0.8951142430305481,0.0,0.9008934919681141,-0.007493162110699954,0.2714252024663733,0.22662656405368378,0.2246059451297682,0.225616254591726,0,nan
287536830,1,0.8941181898117065,0.0,1.006357812251681,-0.0082725904791691,0.27017639300594526,0.22901116419173742,0.22693265069917176,0.2279719074454546,0,nan
287536864,1,0.8910266757011414,0.0,1.0355918930399415,-0.00960628952108933,0.26314278128624147,0.21317581340719288,0.21363291128825393,0.21340436234772342,0,nan
287536897,1,0.8851159811019897,0.0,1.4903201490344693,-0.008560998290939885,0.2548881722649127,0.0571208465306166,0.05611744887127745,0.05661914770094703,0,nan
287536930,1,0.8865340948104858,0.0,1.4482171549044753,-0.007831844292251007,0.25558619213241696,0.022871211584675286,0.03702451604694885,0.02994786381581207,0,nan
287536964,1,0.8865340948104858,0.0,1.3556411922089076,-0.007629208621146027,0.2541329515324746,0.01842675215963184,0.03664866406183254,0.02753770811073219,0,nan
287536997,1,0.8861667513847351,0.0,1.2398375139412323,-0.00950453881907998,0.25232127255139786,0.01929230685347772,0.032074437048587694,0.025683371951032707,0,nan
287537030,1,0.8883204460144043,0.0,1.1682921618036881,-0.015860856763158966,0.25389510452273883,0.0496098869798095,0.060881908226101934,0.055245897602955715,0,nan
287537064,1,0.8990306854248047,0.0,1.122814852366288,-0.02269016305104789,0.26140031626408916,0.10990074719571383,0.11892013310941138,0.1144104401525626,0,nan
287537097,1,0.9069563746452332,0.0,1.050949234241424,-0.028606776230864748,0.26783021898634307,0.1595839645502219,0.16310841452321667,0.16134618953671928,0,nan
287537130,1,0.9092325568199158,0.0,1.0626607084269921,-0.029520867699451198,0.27374731482303705,0.20226366755360634,0.19794342369357665,0.2001035456235915,0,nan
287537164,1,0.9218012690544128,0.0,1.0699543008424686,-0.02690929936171986,0.2786798414926637,0.2227088518851576,0.21869375419453757,0.22070130303984759,0,nan
287537197,1,0.9089876413345337,0.0,1.2445780400943878,-0.025032685010204146,0.2800727692641224,0.23595127994050238,0.22844844393066202,0.2321998619355822,0,nan
287537230,1,0.9070376753807068,0.0,1.325405551435262,-0.024480571445572325,0.28135276151038174,0.23171428541211272,0.22750693990141008,0.22961061265676141,0,nan
287537264,1,0.8999745845794678,0.0,1.777336333707299,-0.021036162199563124,0.270819001623386,0.13321328685887182,0.0980126303148957,0.11561295858688375,0,nan
287537297,1,0.8999745845794678,0.0,1.884914257486377,-0.019642849370191635,0.26956010128907026,0.08938648571244498,0.0594013651726878,0.07439392544256639,0,nan
287537330,1,0.901239275932312,0.0,1.857358001721108,-0.0196808420001885,0.2626588209622639,0.033670044193923436,0.03281903269006318,0.03324453844199331,0,nan
287537364,1,0.9170519709587097,0.0,1.9046418188818992,-0.022195284196857564,0.2646873774574612,0.02702115533264546,0.02986427375633782,0.02844271454449164,0,nan
287537397,1,0.9056426882743835,0.0,1.8974790538121467,-0.019334910641779564,0.27045422007826936,0.024323638418786965,0.02388562820171822,0.024104633310252595,0,nan
287537430,1,0.9120829105377197,0.0,1.891537825350938,-0.019496478214067175,0.28237268047562736,0.06216695455207424,0.07243370685397268,0.06730033070302346,0,nan
287537464,1,0.9099957346916199,0.0,1.9198547287191774,-0.023677939087570515,0.29514321057980325,0.12642399292303136,0.1440242087429738,0.13522410083300257,0,nan
287537497,1,0.9132157564163208,0.0,1.841540568961034,-0.023830702121220255,0.30369059764503237,0.1806330053164235,0.1877515050737834,0.18419225519510346,0,nan
287537530,1,0.9046047329902649,0.0,1.7409758393048813,-0.028839970576917635,0.31030938594305923,0.20846765354860822,0.21787645330420563,0.21317205342640694,0,nan
287537564,1,0.9110819697380066,0.0,1.6035625743054058,-0.031381627865908306,0.31032707830276357,0.22271436894207336,0.23234389700844532,0.22752913297525934,0,nan
287537597,1,0.9050754904747009,0.0,1.6834315115808494,-0.03132869369198707,0.30400715409717816,0.23612715195661305,0.2370980644551706,0.2366126082058918,1,367.0
287537630,1,0.911972165107727,0.0,1.7050105764927375,-0.03199331054542273,0.3042206806924055,0.23735036638896348,0.2374252462327906,0.23738780631087703,0,nan
287537664,1,0.9217869639396667,0.0,1.6947312792881482,-0.030454814752522236,0.30413813831250236,0.24318054286491164,0.23706528238719,0.24012291262605082,0,nan
287537697,1,0.9210723042488098,0.0,1.7320800845431412,-0.030305006103039732,0.3046938268024408,0.24091617376468713,0.2312318934209887,0.2360740335928379,0,nan
287537730,1,0.9181082248687744,0.0,1.6265452167930288,-0.029977945976765674,0.3157835049988174,0.2388339840943413,0.22743792635847393,0.23313595522640762,0,nan
287537764,1,0.9043630957603455,0.0,0.9949981145080197,-0.02940164797632319,0.32790462610751153,0.2519580953518172,0.24090760643459275,0.24643285089320496,0,nan
287537797,1,0.9123978614807129,0.0,0.3363215264925183,-0.020757553106395033,0.3352213604087313,0.242683896829167,0.24520553267683917,0.24394471475300308,0,nan
287537830,1,0.9008330702781677,0.0,0.07637931352809894,-0.016207516733668756,0.34437087829996366,0.23353153387906692,0.2465581610842867,0.24004484748167682,0,nan
287537864,1,0.9226233959197998,0.0,0.18495468372211302,-0.014206173997969416,0.3559887239160706,0.231781342980308,0.24088812151957928,0.23633473224994364,0,nan
287537897,1,0.9162279367446899,0.0,0.007102331894678957,-0.01434647747145598,0.3687585984983392,0.23537588311985952,0.24648635099956195,0.24093111705971074,0,nan
287537930,1,0.9239825010299683,0.0,-0.27184901489800034,-0.009576626238679983,0.37530348571572836,0.2426006721625896,0.2506898430702671,0.24664525761642836,0,nan
287537964,1,0.9265004992485046,0.0,-0.35355248331699024,-0.006963159074919056,0.37410845985199276,0.23614334078613944,0.24675760767150046,0.24145047422881993,0,nan
287537997,1,0.9330662488937378,0.0,-0.45841025114080125,-0.0026407362931262657,0.3770916233225213,0.2354316534556635,0.24625177467252823,0.24084171406409588,0,nan
287538030,1,0.9246960878372192,0.0,-0.43554839662147476,0.0005322694908213661,0.37976529595465375,0.22923029411550125,0.2428125299214967,0.23602141201849897,0,nan
287538064,1,0.9089394807815552,0.0,-0.3756318416168339,0.007377754528588694,0.3758287434452747,0.19418210383116535,0.2073974020392349,0.20078975293520013,0,nan
287538097,1,0.9125080704689026,0.0,-0.3657495157740166,0.01324847649744646,0.3803860627891843,0.17422916449220618,0.1973786708765005,0.18580391768435334,0,nan
287538130,1,0.9294372200965881,0.0,-0.3770256271525391,0.015408119885143194,0.38011271843735944,0.18645895758062542,0.21263542305619543,0.19954719031841042,0,nan
287538164,1,0.9315363764762878,0.0,-0.29652746594330737,0.020453236652323913,0.3844846242360652,0.20254772383062314,0.22276049445597293,0.21265410914329802,0,nan
287538197,1,0.9323906898498535,0.0,-0.38986924932198735,0.023966881468526505,0.38998517718717995,0.20880826304365566,0.23466166378392564,0.22173496341379065,0,nan
287538230,1,0.9375593662261963,0.0,-0.4864660970771259,0.023495423759443596,0.39970124533133644,0.1863515330444082,0.22510947715835394,0.20573050510138108,0,nan
287538264,1,0.929349422454834,0.0,-0.3824631667563883,0.02353170122952592,0.4138363143067991,0.15862365560406672,0.2084713387313439,0.1835474971677053,0,nan
287538297,1,0.9409108757972717,0.0,-0.267227681551333,0.02604562802472064,0.42660009661336173,0.15303446929556513,0.2143761433828151,0.18370530633919013,0,nan
287538330,1,0.9449355006217957,0.0,-0.0900334038735829,0.03082862834449506,0.44479596838545654,0.17989231832756206,0.23227625289961898,0.20608428561359052,0,nan
287538364,1,0.9475904703140259,0.0,0.3704036860573688,0.022925184556505007,0.4691328247152438,0.2013206587883573,0.24836811923604493,0.2248443890122011,0,nan
287538397,1,0.9454287886619568,0.0,0.6883764999549834,0.0157843649200661,0.4957582801462688,0.21805922593495675,0.2534103406763363,0.2357347833056465,1,333.0
287538430,1,0.9502119421958923,0.0,1.0454235732231407,0.006253949832597847,0.5208547783732363,0.2685301450779655,0.27382955782740276,0.27117985145268414,0,nan
287538464,1,0.9486342072486877,0.0,1.3680429355201278,-0.0017000376734985709,0.531017737671706,0.27231099781955026,0.2730559927151058,0.27268349526732805,0,nan
287538497,1,0.9395816922187805,0.0,1.4367353391730404,-0.0007541265380168594,0.5462254275736277,0.28106193714341904,0.2756879948984611,0.27837496602094003,0,nan
287538530,1,0.9538156390190125,0.0,1.7162547865797657,-0.005612038951548716,0.5557105800059049,0.27516612400629054,0.2706588848619231,0.2729125044341068,0,nan
287538564,1,0.9497494697570801,0.0,2.361155371817141,-0.009441079140394614,0.5578203449458246,0.28246501856058204,0.2768014440202557,0.27963323129041884,0,nan
287538597,1,0.9590378403663635,0.0,2.3928382390183027,-0.010974452610871713,0.5533695061144774,0.2850107323252184,0.27212452082097494,0.27856762657309664,0,nan
287538630,1,0.9573165774345398,0.0,2.692625114400504,-0.017537256623015106,0.5628682296043174,0.27455218443242646,0.2664663467264491,0.2705092655794378,0,nan
