window_start_ms,window_end_ms,window_size_s,blink_count,blink_duration_mean_ms,blink_duration_slope_per_ms,blink_rate_per_s,ear_mean,ear_slope_per_ms,ear_std,face_conf_mean,face_present_pct,pitch_mean,pitch_std,roll_mean_deg,roll_std_deg,time_since_seen_max_ms,yaw_mean,yaw_std
287530000,287535000,5,0,nan,,0.0,0.095842611952509,,0.11355368650798882,0.9397139494235699,1.0,0.49762308652399107,0.03052065685540695,-2.1678360387016826,0.5990141778479512,0.0,-0.06259127130726032,0.006357720894356779
287535000,287540000,5,5,306.8,,1.0,0.21116928084309303,,0.0849140403072298,0.9272185862064362,1.0,0.376006103010745,0.09711685016301765,-0.03988404475323279,2.0010553200307934,0.0,-0.04130149077811273,0.04905589734923728
287540000,287545000,5,3,200.0,,0.6,0.14821520730346624,,0.11272957185302777,0.9133928394317627,1.0,0.3705553114807094,0.03444649142268329,-1.3089807480716715,2.641002518875663,0.0,-0.028985845305566745,0.03161303663179232
287545000,287550000,5,2,367.0,,0.4,0.19401178632578728,,0.11323064658657533,0.9220321994760762,1.0,0.48993021994219355,0.020812608720639978,-2.4950251840610376,0.40595818707458275,0.0,-0.046812282592581626,0.013756359138090396
287520000,287550000,30,10,286.8,0.00422485623736983,0.3333333333333333,0.1680340271773314,4.470770578674218e-06,0.11165071570790565,0.9235683740490545,1.0,0.40600122363775787,0.08351031148719051,-1.114380097095262,2.214996760542585,0.0,-0.040790506196551335,0.037426798398326654
